type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/name,properties/context,properties/citycode,properties/depcode
Feature,Point,2.166456426,48.884341984,Rue Arago / Rue AmpÃ¨re,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167113358,48.884069882,Rue Arago / Rue Hector Berlioz,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191261951,48.881806868,Rue Auguste Neveu / Rue Crevel-Duval,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.193339738,48.880357245,Rue Auguste Neveu / Rue Hippolyte Bisson,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191869166,48.881369277,Rue Auguste Neveu / Rue Lienard,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167325224,48.890146041,Rue Auguste Perret / Quai Adolphe Giquel,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167345074,48.890141533,Rue Auguste Perret / Rue Guy de Maupassant,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.1678351,48.889765736,Rue Auguste Perret / Rue Joseph Monier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167334759,48.890134264,Rue Auguste Perret / Rue Louis BlÃ©riot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.1832734,48.876428672,Rue Beauharnais / Rue du 4 Septembre,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.184173034,48.875920635,Rue Beauharnais / Rue Haute,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.183248761,48.876424251,Rue Beauharnais / Rue Trumeau,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.174477537,48.879023201,Rue Beaumarchais / Rue GeneviÃ¨ve Couturier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181580111,48.880186636,Rue Bequet / Avenue Paul Doumer D913,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181508875,48.880206627,Rue Bequet / Place Nicolas Sauvage,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181531009,48.88015342,Rue Bequet / Rue d'Estienne d'Orves,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181993153,48.87973296,Rue Bequet / Rue Mouillon,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.1979135,48.87767101,Rue Bernard Palissy / Rue Danton,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200330594,48.87949841,Rue Bernard Palissy / Rue de Buzenval,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200320136,48.879491537,Rue Bernard Palissy / Rue de Saint-Cloud,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200329513,48.879495402,Rue Bernard Palissy / Rue des MoliÃ¨res,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.197894535,48.877664186,Rue Bernard Palissy / Rue Ã‰mile Augier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.175592264,48.86085367,Rue Boileau / Avenue de la ChÃ¢taigneraie,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.177298888,48.860615316,Rue Boileau / Chemin de la Grille Verte,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.174906239,48.888170119,Rue Braille / Rue Pereire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.175968441,48.887505974,Rue Braille / Rue Roland Garros,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.177391894,48.887279545,Rue Branly / Rue Gustave Charpentier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17571984,48.888433993,Rue Branly / Rue Pereire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.176289683,48.887886185,Rue Branly / Rue Roland Garros,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.211292334,48.868804619,Rue Buffon / Rue de la Procession,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.209822171,48.869949494,Rue Buffon / Rue des Rosiers,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.164091161,48.877220274,Rue Camille Corot / AllÃ©e Carle Vernet,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.166867888,48.877528613,Rue Camille Corot / AllÃ©e Dominique Ingres,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.165019457,48.878408446,Rue Camille Corot / AllÃ©e FranÃ§ois GÃ©rard,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.164978652,48.87799247,Rue Camille Corot / AllÃ©e Louis David,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.166288673,48.877882205,Rue Camille Corot / Avenue Auguste Renoir,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167129466,48.877234324,Rue Camille Corot / Rue Nadar,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181719634,48.887182814,Rue Camille Saint-SaÃ«ns / Avenue de Colmar D991,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181752596,48.886432179,Rue Camille Saint-SaÃ«ns / Rue AndrÃ© Messager,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181113607,48.886370099,Rue Camille Saint-SaÃ«ns / Rue Martignon,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180996672,48.87079482,Rue Carnot / Rue de GÃªnes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.183187434,48.868022117,Rue Carnot / Rue Jean Bourguignon,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185884691,48.879923726,Rue Charles Axel Guillaumot / AllÃ©e de Diesbach,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185543289,48.879784854,Rue Charles Axel Guillaumot / Boulevard de l'HÃ´pital Stell,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185520828,48.879791565,Rue Charles Axel Guillaumot / Boulevard du GuÃ©,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185569779,48.879816843,Rue Charles Axel Guillaumot / Rue du GuÃ©,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.186622378,48.876968193,Rue Charles Drot / Boulevard de l'HÃ´pital Stell D39,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.190683773,48.878003161,Rue Charles Drot / Rue HonorÃ© de Balzac,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189267713,48.877796163,Rue Charles Drot / Rue MoliÃ¨re,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191040649,48.877681078,Rue Charles Drot / Rue Ribot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.177537152,48.875190431,Rue Charles Floquet D180 / Avenue de l'ImpÃ©ratrice JosÃ©phine D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.173098259,48.869269013,Rue Charles Floquet D180 / Avenue de Versailles,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.173093335,48.869278582,Rue Charles Floquet D180 / Avenue Tuck Stell,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.173106637,48.869270827,Rue Charles Floquet D180 / Route de l'Empereur D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.178047823,48.872567737,Rue Charles Floquet D180 / Rue de la Mare,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.176762765,48.871937893,Rue Charles Floquet D180 / Rue George Sand,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17395179,48.870584632,Rue Charles Floquet D180 / Rue Georges Tournier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.178123652,48.873487202,Rue Charles Floquet D180 / Rue MassÃ©na,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17978021,48.886258845,Rue Charles Gounod / Rue d'Estienne d'Orves,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.177642705,48.885485143,Rue Charles Gounod / Rue Maurice Ravel,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.173845633,48.868966337,Rue Charles Vapereau / Route de l'Empereur D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.205513701,48.868293082,Rue Chateaubriand / Rue des Houtraits,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.203583918,48.869235287,Rue Chateaubriand / Rue Gallieni,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.203559857,48.869261344,Rue Chateaubriand / Rue Gustave Flaubert,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179854814,48.885976319,Rue Claude Debussy / Rue d'Estienne d'Orves,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.178893859,48.885470177,Rue Claude Debussy / Rue Georges Bizet,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.188898318,48.876450965,Rue ClÃ©ment Ader / Rue Charles Drot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189513748,48.875870742,Rue ClÃ©ment Ader / Rue Xavier de Maistre,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.190324531,48.865337219,Rue Colette / AllÃ©e Guillaume Apollinaire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195563496,48.870775033,Rue Corneille / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195642693,48.870828817,Rue Corneille / Rue de la Paix,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.190927132,48.881541609,Rue Crevel-Duval / Passage des Champs aux Raies,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191267467,48.881782635,Rue Crevel-Duval / Rue Auguste Neveu,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.205501746,48.872777691,Rue Cuvier / Rue des Panoramas,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.207088205,48.870466188,Rue Cuvier / Rue des Rosiers,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179199801,48.874239209,Rue d'Essling / Rue Girouix,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179193458,48.87345974,Rue d'Essling / Rue MassÃ©na,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17954311,48.887130095,Rue d'Estienne d'Orves / Avenue de Colmar D991,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180454529,48.883080731,Rue d'Estienne d'Orves / Avenue du MarÃ©chal Juin D39,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181280086,48.880146634,Rue d'Estienne d'Orves / Avenue Paul Doumer D913,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180360505,48.883131751,Rue d'Estienne d'Orves / Avenue Victor Hugo D39,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.18141968,48.880198845,Rue d'Estienne d'Orves / Place Nicolas Sauvage,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180569299,48.882747236,Rue d'Estienne d'Orves / Rue des Graviers,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180432821,48.882922799,Rue d'Estienne d'Orves / Rue des Souffrettes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.180439496,48.883267745,Rue d'Estienne d'Orves / Rue du Docteur Guionis,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179915831,48.885469216,Rue d'Estienne d'Orves / Rue Georges Bizet,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179974924,48.885555637,Rue d'Estienne d'Orves / Rue Martignon,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17876795,48.889444117,Rue d'Estienne d'Orves / Rue Pereire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181077029,48.880300476,Rue d'Estienne d'Orves / Rue Pierre Brossolette,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.187847313,48.878931321,Rue Danton / Place des Volontaires Danois,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200763314,48.876406289,Rue Danton / Place du Docteur Jean Bru,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.188531789,48.878802486,Rue Danton / Rue du Fort,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.18964744,48.879021722,Rue Danton / Rue Guynemer,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191573424,48.87854615,Rue Danton / Rue HonorÃ© de Balzac,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.187539998,48.878966802,Rue Danton / Rue Lienard,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191073667,48.878614902,Rue Danton / Rue MoliÃ¨re,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.198973363,48.87722939,Rue Danton / Rue Voltaire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167527362,48.865911266,Rue de Bretagne / Avenue de Versailles,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170219353,48.864960605,Rue de Bretagne / Rue des Sorins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.172265794,48.864123795,Rue de Bretagne / Rue du GÃ©nÃ©ral de Miribel,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.172277785,48.864125785,Rue de Bretagne / Rue LÃ©on Hourlier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.186981511,48.860394475,Rue de Brienne / Route de l'Empereur D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170861266,48.867794405,Rue de Gascogne / Rue des Sorins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.171535243,48.865648771,Rue de Gascogne / Rue Mozart,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200750229,48.876017251,Rue de l'Arsenal / Rue Gallieni,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.211210009,48.868520644,Rue de l'Avenir / Rue de la Procession,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.211231491,48.868459366,Rue de l'Avenir / Rue des Vignes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.171349015,48.876541613,Rue de l'Est / AllÃ©e de la Pagerie,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.173192189,48.874676456,Rue de l'Est / Avenue de l'ImpÃ©ratrice JosÃ©phine,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.171415864,48.876508657,Rue de l'Est / Avenue NapolÃ©on Bonaparte D913,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.172241862,48.875635342,Rue de l'Est / Rue du Midi,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195062779,48.871116097,Rue de l'Ã‰toile / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.196129698,48.872465563,Rue de l'Ã‰toile / Rue des Bons Raisins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195023487,48.871173991,Rue de l'Ã‰toile / Rue des Godardes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.19619567,48.872489844,Rue de l'Ã‰toile / Rue EugÃ¨ne Saccomano,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170907494,48.893481003,Rue de l'Industrie / Rue Guy de Maupassant,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170928233,48.893479762,Rue de l'Industrie / Rue Henri Sainte-Claire Deville,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189874801,48.877014,Rue de l'Orme Thibault / Rue Charles Drot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.19114907,48.876009978,Rue de l'Orme Thibault / Rue Xavier de Maistre,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.17144787,48.874493722,Rue de l'Ouest / Avenue de l'ImpÃ©ratrice JosÃ©phine,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170142587,48.87588998,Rue de l'Ouest / Avenue NapolÃ©on Bonaparte D913,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170920862,48.875092737,Rue de l'Ouest / Rue du Midi,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.174356361,48.88888379,Rue de l'Union / Rue des Deux Gares,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195653767,48.857728214,Rue de l'Yser / Avenue du MarÃ©chal Leclerc de Hautecloque D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.194603283,48.85593357,Rue de l'Yser / Rue du Colonel de Rochebrune D180B,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.184768595,48.878713341,Rue de la BÃ©narde / Impasse de la BÃ©narde,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185343025,48.878542179,Rue de la BÃ©narde / Rue Jean Edeline,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.162574339,48.863919436,Rue de la Bergerie / Avenue Ducis,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.163803306,48.86144281,Rue de la Bergerie / Chemin du Ponceau,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.162418416,48.863962553,Rue de la Bergerie / Rue du Commandant Jacquot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.198284746,48.868866122,Rue de la Chapelle / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200849789,48.871675849,Rue de la Chapelle / Rue des Bons Raisins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.199597756,48.870133675,Rue de la Chapelle / Rue du Plateau,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.188242015,48.867227619,Rue de la Cote / Rue du Clos de la Butte,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.187738802,48.867261587,Rue de la Cote / Rue Paul de Kock,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191996284,48.861616801,Rue de la Croix du Sud / AllÃ©e des CaraÃ¯bes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191514331,48.860579207,Rue de la Croix du Sud / Impasse du Petit Carbet,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.192048039,48.861591882,Rue de la Croix du Sud / Rue des Hibiscus,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191805758,48.861125847,Rue de la Croix du Sud / Rue des Trois Ilets,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191420084,48.860342597,Rue de la Croix du Sud / Rue Dumouriez,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.192617336,48.86145345,Rue de la DÃ©sirade / Rue des Hibiscus,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.19201798,48.860213648,Rue de la DÃ©sirade / Rue Dumouriez,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.182317342,48.877820724,Rue de la LibÃ©ration / AllÃ©e du 1er Consul,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.18577882,48.876302195,Rue de la LibÃ©ration / Boulevard de l'HÃ´pital Stell D39,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.18576121,48.876288242,Rue de la LibÃ©ration / Boulevard Solferino D39,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185218755,48.876633752,Rue de la LibÃ©ration / Rue Haute,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.185193339,48.87667307,Rue de la LibÃ©ration / Rue RenÃ© Cassin,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.179201399,48.872940173,Rue de la Mare / Rue d'Essling,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195625378,48.870833361,Rue de la Paix / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195600565,48.870784515,Rue de la Paix / Rue Corneille,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.196865664,48.872331873,Rue de la Paix / Rue des Bons Raisins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.201741387,48.871531932,Rue de la Roche / Rue des Bons Raisins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.201730767,48.869523356,Rue de la Roche / Rue Gustave Flaubert,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.188068812,48.859810575,Rue de la Source / Route de l'Empereur D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.188451986,48.861172682,Rue de la Source / Rue Ã‰mile Leblond,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.166825947,48.865140672,Rue de la VallÃ©e HudrÃ©e / Avenue de Versailles,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181986487,48.878127971,Rue de Maurepas / AllÃ©e du 1er Consul,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.18043042,48.879758773,Rue de Maurepas / Avenue Paul Doumer D913,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.182224755,48.878027787,Rue de Maurepas / Passage du GuÃ©,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.182318076,48.877821287,Rue de Maurepas / Rue de la LibÃ©ration,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.182312275,48.877821941,Rue de Maurepas / Rue Paul Vaillant-Couturier,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.169275132,48.867436138,Rue de Normandie / Avenue de Versailles,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.170489511,48.86693546,Rue de Normandie / Rue des Sorins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191527745,48.872679504,Rue de Verdun / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.190420554,48.871445272,Rue de Verdun / Rue Jean-Jacques Rousseau,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.181851245,48.869713428,Rue de Zurich / Rue Carnot,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.183107022,48.870162708,Rue de Zurich / Rue du Lac,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.193838217,48.861152934,Rue des Alizes / Rue des Basses Grandes Terres,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.193263027,48.861352705,Rue des Basses Grandes Terres / Cours des BougainvillÃ©es,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195652798,48.861134081,Rue des Basses Grandes Terres / Rue du Lieutenant Colonel de Montbrison,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.193971229,48.879827947,Rue des Belles Vues / Impasse des Belles Vues,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.19323258,48.88020007,Rue des Belles Vues / Rue des Gibets,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.193965455,48.87981645,Rue des Belles Vues / Rue Hugues Leroux,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.205690993,48.873349207,Rue des Bleuets / Rue des Cendres,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.206429465,48.873614521,Rue des Bleuets / Rue des Talus,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.199907312,48.87183032,Rue des Bons Raisins / AllÃ©e AndrÃ© Mantois,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189742627,48.873512954,Rue des Bons Raisins / Avenue du PrÃ©sident Pompidou,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189286651,48.873745216,Rue des Bons Raisins / Boulevard Edmond Rostand,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.197651466,48.872261297,Rue des Bons Raisins / Parc Jacques Chirac,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.203099222,48.871447049,Rue des Bons Raisins / Place du 8 Mai 1945,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.196160052,48.87243236,Rue des Bons Raisins / Rue de l'Ã‰toile,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.200889074,48.871673165,Rue des Bons Raisins / Rue de la Chapelle,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.196846163,48.872321293,Rue des Bons Raisins / Rue de la Paix,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.195407362,48.872585445,Rue des Bons Raisins / Rue des Godardes,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.198930677,48.871997034,Rue des Bons Raisins / Rue du GÃ©nÃ©ral Guy de Boissoudy,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.196230062,48.872489566,Rue des Bons Raisins / Rue EugÃ¨ne Saccomano,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.203136669,48.871619676,Rue des Bons Raisins / Rue Gallieni,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.189229742,48.873734034,Rue des Bons Raisins / Rue Jean-Jacques Rousseau,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.194825532,48.872792911,Rue des Bons Raisins / Rue Voltaire,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.174172848,48.868767631,Rue des Carrieres / Route de l'Empereur D180,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.171955305,48.86666952,Rue des Carrieres / Rue de Gascogne,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.204910359,48.875132724,Rue des Cendres / Rue Roger Jourdain,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.190227033,48.87359766,Rue des Chailles / Rue des Bons Raisins,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.191535206,48.874846976,Rue des Chailles / Rue des Folies,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.167991969,48.866372836,Rue des ChÃ¢taigniers / Avenue de Versailles,"Rueil-Malmaison, Hauts-de-Seine",92063,92
Feature,Point,2.169192989,48.865328153,Rue des ChÃ¢taigniers / Rue de Bretagne,"Rueil-Malmaison, Hauts-de-Seine",92063,92
